"screened"
0.48918957730984
0.525026085092929
0.509604129961886
0.414361128983213
0.498015525577439
0.528212653640748
0.566440188314757
0.548199583050849
0.633611096245401
0.148069517557592
0.344183933389776
0.431377776294916
0.153554534902773
0.213684991074129
0.523578804420741
0.162625175743566
0.344385064559766
0.568238019418911
0.360735253096299
0
