"x"
0.793256319694437
0.724484204213789
0.774886827319705
0.782781568174173
0.808429337004084
0.755112053374695
0.741158898003404
0.727632297795177
0.717013238891352
0.93918782585032
0.923922050939574
0.795331190821695
0.94603946206301
0.903829392341421
0.773728548744426
0.980915948361443
0.879697566596416
0.766549534284257
0.863578087170839
0.982190119753567
