"multiple"
0.493981662283464
0.516059864987881
0.493569009389628
0.412394694563219
0.457723371147582
0.535823086903777
0.57394809916797
0.546115296777426
0.61573543864365
0.200566592351764
0.345813605016368
0.449155162782692
0.222004125303848
0.207274400012148
0.548520753191801
0.234379507465494
0.352720521329506
0.552531500776669
0.392149700543434
0.124428780444953
